"Bird1","Bird2","Comm1","Comm2","SameCommunity","Season"
"PLS","WDN",7,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PND","WDN",8,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNL","WDN",6,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNW","WDN",9,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBP","WDN",10,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBT","WDN",5,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RGT","WDN",11,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROR","WDN",12,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROY","WDN",12,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRD","WDN",13,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRR","WDN",13,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRY","WDN",13,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RSD","WDN",10,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RTP","WDN",7,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SDO","WDN",13,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SGB","WDN",11,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOG","WDN",9,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOT","WDN",9,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SRP","WDN",4,4,TRUE,"Fall 2025 Pre-Nesting_Communities"
"STT","WDN",11,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWB","WDN",5,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWS","WDN",12,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYO","WDN",5,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYR","WDN",5,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYT","WDN",10,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WBO","WDN",12,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WBT","WDN",14,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDD (was GDR)","WDN",1,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDW (wasGYW)","WDN",8,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWT","WDN",13,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"CRY","WDW",1,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GBO (was GPT)","WDW",2,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDO","WDW",3,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GNT","WDW",4,4,TRUE,"Fall 2025 Pre-Nesting_Communities"
"GOS","WDW",5,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBP (was PBB)","WDW",6,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBS","WDW",3,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBWorPWB","WDW",5,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PLS","WDW",7,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PND","WDW",8,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNL","WDW",6,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNW","WDW",9,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBP","WDW",10,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBT","WDW",5,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RGT","WDW",11,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROR","WDW",12,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROY","WDW",12,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRD","WDW",13,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRR","WDW",13,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRY","WDW",13,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RSD","WDW",10,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RTP","WDW",7,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SDO","WDW",13,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SGB","WDW",11,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOG","WDW",9,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOT","WDW",9,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SRP","WDW",4,4,TRUE,"Fall 2025 Pre-Nesting_Communities"
"STT","WDW",11,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWB","WDW",5,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWS","WDW",12,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYO","WDW",5,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYR","WDW",5,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYT","WDW",10,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WBO","WDW",12,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WBT","WDW",14,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WDN","WDW",4,4,TRUE,"Fall 2025 Pre-Nesting_Communities"
"GDD (was GDR)","WDW",1,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDW (wasGYW)","WDW",8,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWT","WDW",13,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"CRY","WOG",1,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GBO (was GPT)","WOG",2,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDO","WOG",3,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GNT","WOG",4,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GOS","WOG",5,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBP (was PBB)","WOG",6,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBS","WOG",3,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBWorPWB","WOG",5,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PLS","WOG",7,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PND","WOG",8,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNL","WOG",6,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNW","WOG",9,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBP","WOG",10,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBT","WOG",5,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RGT","WOG",11,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROR","WOG",12,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROY","WOG",12,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRD","WOG",13,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRR","WOG",13,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRY","WOG",13,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RSD","WOG",10,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RTP","WOG",7,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SDO","WOG",13,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SGB","WOG",11,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOG","WOG",9,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOT","WOG",9,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SRP","WOG",4,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"STT","WOG",11,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWB","WOG",5,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWS","WOG",12,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYO","WOG",5,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYR","WOG",5,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYT","WOG",10,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WBO","WOG",12,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WBT","WOG",14,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WDN","WOG",4,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WDW","WOG",4,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDD (was GDR)","WOG",1,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDW (wasGYW)","WOG",8,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWT","WOG",13,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"CRY","WSY",1,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GBO (was GPT)","WSY",2,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDO","WSY",3,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GNT","WSY",4,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GOS","WSY",5,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBP (was PBB)","WSY",6,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBS","WSY",3,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBWorPWB","WSY",5,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PLS","WSY",7,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PND","WSY",8,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNL","WSY",6,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNW","WSY",9,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBP","WSY",10,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBT","WSY",5,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RGT","WSY",11,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROR","WSY",12,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROY","WSY",12,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRD","WSY",13,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRR","WSY",13,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRY","WSY",13,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RSD","WSY",10,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RTP","WSY",7,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SDO","WSY",13,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SGB","WSY",11,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOG","WSY",9,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOT","WSY",9,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SRP","WSY",4,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"STT","WSY",11,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWB","WSY",5,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWS","WSY",12,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYO","WSY",5,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYR","WSY",5,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYT","WSY",10,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WBO","WSY",12,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WBT","WSY",14,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WDN","WSY",4,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WDW","WSY",4,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WOG","WSY",15,15,TRUE,"Fall 2025 Pre-Nesting_Communities"
"GDD (was GDR)","WSY",1,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDW (wasGYW)","WSY",8,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWT","WSY",13,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"CRY","WWB",1,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GBO (was GPT)","WWB",2,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDO","WWB",3,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GNT","WWB",4,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GOS","WWB",5,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBP (was PBB)","WWB",6,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBS","WWB",3,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBWorPWB","WWB",5,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PLS","WWB",7,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PND","WWB",8,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNL","WWB",6,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNW","WWB",9,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBP","WWB",10,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBT","WWB",5,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RGT","WWB",11,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROR","WWB",12,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROY","WWB",12,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRD","WWB",13,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRR","WWB",13,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRY","WWB",13,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RSD","WWB",10,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RTP","WWB",7,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SDO","WWB",13,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SGB","WWB",11,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOG","WWB",9,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOT","WWB",9,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SRP","WWB",4,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"STT","WWB",11,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWB","WWB",5,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWS","WWB",12,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYO","WWB",5,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYR","WWB",5,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYT","WWB",10,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WBO","WWB",12,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WBT","WWB",14,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WDN","WWB",4,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WDW","WWB",4,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WOG","WWB",15,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WSY","WWB",15,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDD (was GDR)","WWB",1,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDW (wasGYW)","WWB",8,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWT","WWB",13,16,FALSE,"Fall 2025 Pre-Nesting_Communities"
"CRY","WWD",1,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GBO (was GPT)","WWD",2,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDO","WWD",3,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GNT","WWD",4,4,TRUE,"Fall 2025 Pre-Nesting_Communities"
"GOS","WWD",5,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBP (was PBB)","WWD",6,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBS","WWD",3,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBWorPWB","WWD",5,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PLS","WWD",7,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PND","WWD",8,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNL","WWD",6,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNW","WWD",9,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBP","WWD",10,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBT","WWD",5,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RGT","WWD",11,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROR","WWD",12,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROY","WWD",12,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRD","WWD",13,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRR","WWD",13,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRY","WWD",13,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RSD","WWD",10,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RTP","WWD",7,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SDO","WWD",13,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SGB","WWD",11,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOG","WWD",9,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOT","WWD",9,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SRP","WWD",4,4,TRUE,"Fall 2025 Pre-Nesting_Communities"
"STT","WWD",11,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWB","WWD",5,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWS","WWD",12,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYO","WWD",5,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYR","WWD",5,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYT","WWD",10,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WBO","WWD",12,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WBT","WWD",14,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WDN","WWD",4,4,TRUE,"Fall 2025 Pre-Nesting_Communities"
"WDW","WWD",4,4,TRUE,"Fall 2025 Pre-Nesting_Communities"
"WOG","WWD",15,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WSY","WWD",15,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WWB","WWD",16,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDD (was GDR)","WWD",1,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDW (wasGYW)","WWD",8,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWT","WWD",13,4,FALSE,"Fall 2025 Pre-Nesting_Communities"
"CRY","YBN",1,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GBO (was GPT)","YBN",2,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDO","YBN",3,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GNT","YBN",4,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GOS","YBN",5,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBP (was PBB)","YBN",6,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBS","YBN",3,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBWorPWB","YBN",5,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PLS","YBN",7,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PND","YBN",8,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNL","YBN",6,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNW","YBN",9,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBP","YBN",10,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBT","YBN",5,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RGT","YBN",11,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROR","YBN",12,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROY","YBN",12,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRD","YBN",13,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRR","YBN",13,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRY","YBN",13,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RSD","YBN",10,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RTP","YBN",7,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SDO","YBN",13,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SGB","YBN",11,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOG","YBN",9,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOT","YBN",9,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SRP","YBN",4,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"STT","YBN",11,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWB","YBN",5,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWS","YBN",12,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYO","YBN",5,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYR","YBN",5,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYT","YBN",10,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WBO","YBN",12,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WBT","YBN",14,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WDN","YBN",4,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WDW","YBN",4,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WOG","YBN",15,15,TRUE,"Fall 2025 Pre-Nesting_Communities"
"WSY","YBN",15,15,TRUE,"Fall 2025 Pre-Nesting_Communities"
"WWB","YBN",16,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WWD","YBN",4,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDD (was GDR)","YBN",1,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDW (wasGYW)","YBN",8,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWT","YBN",13,15,FALSE,"Fall 2025 Pre-Nesting_Communities"
"CRY","YDP",1,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GBO (was GPT)","YDP",2,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDO","YDP",3,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GNT","YDP",4,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GOS","YDP",5,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBP (was PBB)","YDP",6,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBS","YDP",3,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBWorPWB","YDP",5,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PLS","YDP",7,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PND","YDP",8,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNL","YDP",6,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNW","YDP",9,9,TRUE,"Fall 2025 Pre-Nesting_Communities"
"RBP","YDP",10,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBT","YDP",5,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RGT","YDP",11,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROR","YDP",12,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROY","YDP",12,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRD","YDP",13,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRR","YDP",13,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRY","YDP",13,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RSD","YDP",10,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RTP","YDP",7,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SDO","YDP",13,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SGB","YDP",11,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SOG","YDP",9,9,TRUE,"Fall 2025 Pre-Nesting_Communities"
"SOT","YDP",9,9,TRUE,"Fall 2025 Pre-Nesting_Communities"
"SRP","YDP",4,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"STT","YDP",11,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWB","YDP",5,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWS","YDP",12,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYO","YDP",5,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYR","YDP",5,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SYT","YDP",10,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WBO","YDP",12,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WBT","YDP",14,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WDN","YDP",4,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WDW","YDP",4,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WOG","YDP",15,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WSY","YDP",15,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WWB","YDP",16,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"WWD","YDP",4,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"YBN","YDP",15,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDD (was GDR)","YDP",1,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDW (wasGYW)","YDP",8,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"SWT","YDP",13,9,FALSE,"Fall 2025 Pre-Nesting_Communities"
"CRY","YDT",1,17,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GBO (was GPT)","YDT",2,17,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GDO","YDT",3,17,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GNT","YDT",4,17,FALSE,"Fall 2025 Pre-Nesting_Communities"
"GOS","YDT",5,17,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBP (was PBB)","YDT",6,17,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBS","YDT",3,17,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PBWorPWB","YDT",5,17,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PLS","YDT",7,17,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PND","YDT",8,17,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNL","YDT",6,17,FALSE,"Fall 2025 Pre-Nesting_Communities"
"PNW","YDT",9,17,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBP","YDT",10,17,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RBT","YDT",5,17,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RGT","YDT",11,17,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROR","YDT",12,17,FALSE,"Fall 2025 Pre-Nesting_Communities"
"ROY","YDT",12,17,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRD","YDT",13,17,FALSE,"Fall 2025 Pre-Nesting_Communities"
"RRR","YDT",13,17,FALSE,"Fall 2025 Pre-Nesting_Communities"
