RFID,N,DateTime,Feeder,GapToPrevious,PreviousBird,Metal,ColorCombo,Sex,DateCaptured,Status,LocationCaptured,Age,CrestColor,LowerMandible,BloodTaken,FeathersTaken,Mass,Tarsus,Wing,CurrentBreedingLocation
3B00199C4C,1,2026-05-07 16:34:00,H,2882,3B004C7A39,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-07 16:34:01,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-07 16:34:02,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-07 16:36:44,H,162,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-07 16:36:45,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-07 17:20:50,H,2645,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-07 17:30:46,H,596,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-07 17:30:47,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B004C7A39,1,2026-05-07 17:59:31,H,1724,3B00199C4C,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-07 17:59:32,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-07 17:59:33,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-07 17:59:34,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-07 17:59:35,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-07 17:59:36,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-07 17:59:37,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B00199C4C,1,2026-05-07 17:59:51,H,14,3B004C7A39,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-07 17:59:52,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-07 17:59:53,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B004C7A39,1,2026-05-07 18:00:19,H,26,3B00199C4C,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-07 18:00:20,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-07 18:00:23,H,3,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-07 18:00:24,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-07 18:00:25,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-07 18:00:59,H,34,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B0018E0A3,1,2026-05-07 18:17:07,H,968,3B004C7A39,3011-89453,GBO (was GPT),M,05/28/25,N,FH,AHY,3,2,Y,.,15.3,19.8,71.5,
3B004C7A39,1,2026-05-07 18:20:59,H,232,3B0018E0A3,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-07 18:21:00,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-07 18:21:01,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004CFD93,1,2026-05-07 18:32:15,H,674,3B004C7A39,3241-58101,YGD,M,05/21/25,N,FH,AHY,4,3,Y,.,18.2,20.2,75.5,
3B00199C4C,1,2026-05-08 06:06:52,H,41677,3B004CFD93,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 06:06:54,H,2,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 06:06:55,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 06:06:56,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 06:13:32,H,396,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 06:13:36,H,4,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B004C7A39,1,2026-05-08 06:15:34,H,118,3B00199C4C,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 06:15:36,H,2,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 06:16:39,H,63,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 06:16:40,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 06:23:55,H,435,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B00199C4C,1,2026-05-08 06:24:05,H,10,3B004C7A39,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 06:26:10,H,125,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 06:35:07,H,537,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B004C7A39,1,2026-05-08 07:12:31,H,2244,3B00199C4C,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 07:12:32,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 07:48:50,H,2178,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 07:48:51,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 07:55:25,H,394,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B00199C4C,1,2026-05-08 07:55:46,H,21,3B004C7A39,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B004C7A39,1,2026-05-08 08:44:34,H,2928,3B00199C4C,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 08:45:12,H,38,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 08:45:13,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 08:45:14,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 09:10:06,H,1492,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 09:10:07,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B00199C4C,1,2026-05-08 09:10:40,H,33,3B004C7A39,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 09:11:08,H,28,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 09:11:09,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B004C7A39,1,2026-05-08 09:11:42,H,33,3B00199C4C,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 09:11:43,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 09:11:44,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 09:11:45,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 09:11:46,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 09:11:47,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 09:13:57,H,130,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 09:13:58,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 09:13:59,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B00199C4C,1,2026-05-08 09:14:43,H,44,3B004C7A39,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B004CFD93,1,2026-05-08 09:27:37,H,774,3B00199C4C,3241-58101,YGD,M,05/21/25,N,FH,AHY,4,3,Y,.,18.2,20.2,75.5,
3B00199C4C,1,2026-05-08 09:38:38,H,661,3B004CFD93,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 09:38:39,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B004C7A39,1,2026-05-08 10:29:11,H,3032,3B00199C4C,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 10:29:12,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 10:29:13,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 10:29:14,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 10:39:11,H,597,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 10:39:12,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 10:39:13,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 10:39:14,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 10:39:49,H,35,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 10:39:50,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 10:39:51,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 10:39:52,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 10:39:53,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 10:39:54,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B00199C4C,1,2026-05-08 10:49:07,H,553,3B004C7A39,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B0018E0A3,1,2026-05-08 10:49:16,H,9,3B00199C4C,3011-89453,GBO (was GPT),M,05/28/25,N,FH,AHY,3,2,Y,.,15.3,19.8,71.5,
3B0018E0A3,1,2026-05-08 10:49:17,H,1,3B0018E0A3,3011-89453,GBO (was GPT),M,05/28/25,N,FH,AHY,3,2,Y,.,15.3,19.8,71.5,
3B00199C4C,1,2026-05-08 10:51:42,H,145,3B0018E0A3,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 10:53:15,H,93,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 10:53:16,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 10:54:42,H,86,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 10:54:43,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 10:54:44,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 11:23:23,H,1719,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 11:23:58,H,35,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 11:23:59,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 11:24:00,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 12:06:16,H,2536,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 12:07:19,H,63,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B004C7A39,1,2026-05-08 12:17:24,H,605,3B00199C4C,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:17:25,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:17:26,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:18:19,H,53,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:20:09,H,110,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:20:10,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:20:11,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:20:40,H,29,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:20:41,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:20:42,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B00199C4C,1,2026-05-08 12:30:39,H,597,3B004C7A39,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 12:39:28,H,529,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B004C7A39,1,2026-05-08 12:49:21,H,593,3B00199C4C,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:49:22,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:49:23,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:49:24,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:49:25,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:49:26,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:49:27,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:49:28,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:49:29,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:49:30,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:49:32,H,2,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:49:33,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:49:34,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 12:50:31,H,57,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B00199C4C,1,2026-05-08 12:57:26,H,415,3B004C7A39,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 12:59:13,H,107,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 12:59:15,H,2,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B004C7A39,1,2026-05-08 13:17:36,H,1101,3B00199C4C,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 13:17:37,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 13:17:38,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 13:17:39,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 13:17:40,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 13:17:41,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B00199C4C,1,2026-05-08 13:29:06,H,685,3B004C7A39,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 13:29:52,H,46,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 13:31:32,H,100,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 13:31:33,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 13:51:43,H,1210,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 13:51:44,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B004C7A39,1,2026-05-08 13:52:33,H,49,3B00199C4C,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 13:53:10,H,37,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 13:53:11,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 13:53:12,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 13:53:13,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 13:53:14,H,1,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B00199C4C,1,2026-05-08 13:53:24,H,10,3B004C7A39,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 13:54:26,H,62,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 14:23:58,H,1772,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 14:24:51,H,53,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 14:24:52,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 14:40:50,H,958,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 14:42:02,H,72,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B004C7A39,1,2026-05-08 14:54:20,H,738,3B00199C4C,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B004C7A39,1,2026-05-08 14:55:00,H,40,3B004C7A39,3241-58306,WNS,F,05/03/26,N,NB09,AHY,2,1,Y,Y,16.5,20,74.5,
3B00199C4C,1,2026-05-08 15:01:14,H,374,3B004C7A39,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 15:01:15,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 15:02:25,H,70,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 15:02:26,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 15:02:27,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 15:03:08,H,41,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 15:03:11,H,3,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 15:03:12,H,1,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
3B00199C4C,1,2026-05-08 15:03:51,H,39,3B00199C4C,3241-58120,YDW,M,06/25/25,N,FH,HY,2,1,Y,.,17.1,21.3,76.5,
