"Bird1","Bird2","Comm1","Comm2","SameCommunity","Season"
"GBO (was GPT)","NRO",6,5,FALSE,"04-05 2026_Communities"
"GPW","NRO",6,5,FALSE,"04-05 2026_Communities"
"GSN","NRO",6,5,FALSE,"04-05 2026_Communities"
"GLS","NRO",7,5,FALSE,"04-05 2026_Communities"
"GPB","NRO",8,5,FALSE,"04-05 2026_Communities"
"GDO","NRO",9,5,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","NRO",11,5,FALSE,"04-05 2026_Communities"
"GPR","NRO",11,5,FALSE,"04-05 2026_Communities"
"CRY","NRO",11,5,FALSE,"04-05 2026_Communities"
"CGN","NSS",2,5,FALSE,"04-05 2026_Communities"
"GNG","NSS",2,5,FALSE,"04-05 2026_Communities"
"GTP","NSS",3,5,FALSE,"04-05 2026_Communities"
"NOD","NSS",3,5,FALSE,"04-05 2026_Communities"
"NRO","NSS",5,5,TRUE,"04-05 2026_Communities"
"GBO (was GPT)","NSS",6,5,FALSE,"04-05 2026_Communities"
"GPW","NSS",6,5,FALSE,"04-05 2026_Communities"
"GSN","NSS",6,5,FALSE,"04-05 2026_Communities"
"GLS","NSS",7,5,FALSE,"04-05 2026_Communities"
"GPB","NSS",8,5,FALSE,"04-05 2026_Communities"
"GDO","NSS",9,5,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","NSS",11,5,FALSE,"04-05 2026_Communities"
"GPR","NSS",11,5,FALSE,"04-05 2026_Communities"
"CRY","NSS",11,5,FALSE,"04-05 2026_Communities"
"SWT","YDW",1,6,FALSE,"04-05 2026_Communities"
"SDO","YDW",1,6,FALSE,"04-05 2026_Communities"
"CGN","YDW",2,6,FALSE,"04-05 2026_Communities"
"WPW","YDW",1,6,FALSE,"04-05 2026_Communities"
"GNG","YDW",2,6,FALSE,"04-05 2026_Communities"
"SDR","YDW",2,6,FALSE,"04-05 2026_Communities"
"SSS","YDW",2,6,FALSE,"04-05 2026_Communities"
"SYO","YDW",2,6,FALSE,"04-05 2026_Communities"
"PDN","YDW",2,6,FALSE,"04-05 2026_Communities"
"RBP","YDW",2,6,FALSE,"04-05 2026_Communities"
"SWB","YDW",2,6,FALSE,"04-05 2026_Communities"
"SDT","YDW",2,6,FALSE,"04-05 2026_Communities"
"SOG","YDW",3,6,FALSE,"04-05 2026_Communities"
"GTP","YDW",3,6,FALSE,"04-05 2026_Communities"
"SPT","YDW",3,6,FALSE,"04-05 2026_Communities"
"PLS","YDW",3,6,FALSE,"04-05 2026_Communities"
"NOD","YDW",3,6,FALSE,"04-05 2026_Communities"
"WSY","YDW",4,6,FALSE,"04-05 2026_Communities"
"YBN","YDW",4,6,FALSE,"04-05 2026_Communities"
"WOG","YDW",4,6,FALSE,"04-05 2026_Communities"
"WPD","YDW",5,6,FALSE,"04-05 2026_Communities"
"YDT","YDW",5,6,FALSE,"04-05 2026_Communities"
"WPG","YDW",3,6,FALSE,"04-05 2026_Communities"
"NRO","YDW",5,6,FALSE,"04-05 2026_Communities"
"NSS","YDW",5,6,FALSE,"04-05 2026_Communities"
"WNS","YDW",6,6,TRUE,"04-05 2026_Communities"
"SNR (was SNO)","YDW",6,6,TRUE,"04-05 2026_Communities"
"GBO (was GPT)","YDW",6,6,TRUE,"04-05 2026_Communities"
"GPW","YDW",6,6,TRUE,"04-05 2026_Communities"
"WDY","YDW",6,6,TRUE,"04-05 2026_Communities"
"GSN","YDW",6,6,TRUE,"04-05 2026_Communities"
"RDO","YDW",6,6,TRUE,"04-05 2026_Communities"
"PND","YDW",7,6,FALSE,"04-05 2026_Communities"
"RNO","YDW",7,6,FALSE,"04-05 2026_Communities"
"PNG","YDW",7,6,FALSE,"04-05 2026_Communities"
"GLS","YDW",7,6,FALSE,"04-05 2026_Communities"
"WPB","YDW",8,6,FALSE,"04-05 2026_Communities"
"WNP","YDW",8,6,FALSE,"04-05 2026_Communities"
"SPW","YDW",8,6,FALSE,"04-05 2026_Communities"
"ROW","YDW",8,6,FALSE,"04-05 2026_Communities"
"GPB","YDW",8,6,FALSE,"04-05 2026_Communities"
"YBY","YDW",9,6,FALSE,"04-05 2026_Communities"
"YBT","YDW",9,6,FALSE,"04-05 2026_Communities"
"GDO","YDW",9,6,FALSE,"04-05 2026_Communities"
"WPS","YDW",9,6,FALSE,"04-05 2026_Communities"
"WDB","YDW",10,6,FALSE,"04-05 2026_Communities"
"WTW","YDW",9,6,FALSE,"04-05 2026_Communities"
"SGB","YDW",9,6,FALSE,"04-05 2026_Communities"
"PNL","YDW",9,6,FALSE,"04-05 2026_Communities"
"WDT","YDW",9,6,FALSE,"04-05 2026_Communities"
"RGT","YDW",9,6,FALSE,"04-05 2026_Communities"
"RTT","YDW",11,6,FALSE,"04-05 2026_Communities"
"PBP (was PBB)","YDW",9,6,FALSE,"04-05 2026_Communities"
"STT","YDW",9,6,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","YDW",11,6,FALSE,"04-05 2026_Communities"
"GPR","YDW",11,6,FALSE,"04-05 2026_Communities"
"WDD","YDW",11,6,FALSE,"04-05 2026_Communities"
"CRY","YDW",11,6,FALSE,"04-05 2026_Communities"
"WDG","YDW",11,6,FALSE,"04-05 2026_Communities"
"WYD","YDW",11,6,FALSE,"04-05 2026_Communities"
"SWT","WNS",1,6,FALSE,"04-05 2026_Communities"
"SDO","WNS",1,6,FALSE,"04-05 2026_Communities"
"CGN","WNS",2,6,FALSE,"04-05 2026_Communities"
"GNG","WNS",2,6,FALSE,"04-05 2026_Communities"
"SDR","WNS",2,6,FALSE,"04-05 2026_Communities"
"SSS","WNS",2,6,FALSE,"04-05 2026_Communities"
"SYO","WNS",2,6,FALSE,"04-05 2026_Communities"
"PDN","WNS",2,6,FALSE,"04-05 2026_Communities"
"RBP","WNS",2,6,FALSE,"04-05 2026_Communities"
"SWB","WNS",2,6,FALSE,"04-05 2026_Communities"
"SDT","WNS",2,6,FALSE,"04-05 2026_Communities"
"SOG","WNS",3,6,FALSE,"04-05 2026_Communities"
"GTP","WNS",3,6,FALSE,"04-05 2026_Communities"
"SPT","WNS",3,6,FALSE,"04-05 2026_Communities"
"PLS","WNS",3,6,FALSE,"04-05 2026_Communities"
"NOD","WNS",3,6,FALSE,"04-05 2026_Communities"
"NRO","WNS",5,6,FALSE,"04-05 2026_Communities"
"NSS","WNS",5,6,FALSE,"04-05 2026_Communities"
"SNR (was SNO)","WNS",6,6,TRUE,"04-05 2026_Communities"
"GBO (was GPT)","WNS",6,6,TRUE,"04-05 2026_Communities"
"GPW","WNS",6,6,TRUE,"04-05 2026_Communities"
"WDY","WNS",6,6,TRUE,"04-05 2026_Communities"
"GSN","WNS",6,6,TRUE,"04-05 2026_Communities"
"RDO","WNS",6,6,TRUE,"04-05 2026_Communities"
"PND","WNS",7,6,FALSE,"04-05 2026_Communities"
"RNO","WNS",7,6,FALSE,"04-05 2026_Communities"
"PNG","WNS",7,6,FALSE,"04-05 2026_Communities"
"GLS","WNS",7,6,FALSE,"04-05 2026_Communities"
"WNP","WNS",8,6,FALSE,"04-05 2026_Communities"
"SPW","WNS",8,6,FALSE,"04-05 2026_Communities"
"ROW","WNS",8,6,FALSE,"04-05 2026_Communities"
"GPB","WNS",8,6,FALSE,"04-05 2026_Communities"
"GDO","WNS",9,6,FALSE,"04-05 2026_Communities"
"WDB","WNS",10,6,FALSE,"04-05 2026_Communities"
"SGB","WNS",9,6,FALSE,"04-05 2026_Communities"
"PNL","WNS",9,6,FALSE,"04-05 2026_Communities"
"WDT","WNS",9,6,FALSE,"04-05 2026_Communities"
"RGT","WNS",9,6,FALSE,"04-05 2026_Communities"
"RTT","WNS",11,6,FALSE,"04-05 2026_Communities"
"PBP (was PBB)","WNS",9,6,FALSE,"04-05 2026_Communities"
"STT","WNS",9,6,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","WNS",11,6,FALSE,"04-05 2026_Communities"
"GPR","WNS",11,6,FALSE,"04-05 2026_Communities"
"WDD","WNS",11,6,FALSE,"04-05 2026_Communities"
"CRY","WNS",11,6,FALSE,"04-05 2026_Communities"
"WDG","WNS",11,6,FALSE,"04-05 2026_Communities"
"SDO","SNR (was SNO)",1,6,FALSE,"04-05 2026_Communities"
"CGN","SNR (was SNO)",2,6,FALSE,"04-05 2026_Communities"
"GNG","SNR (was SNO)",2,6,FALSE,"04-05 2026_Communities"
"SDR","SNR (was SNO)",2,6,FALSE,"04-05 2026_Communities"
"PDN","SNR (was SNO)",2,6,FALSE,"04-05 2026_Communities"
"RBP","SNR (was SNO)",2,6,FALSE,"04-05 2026_Communities"
"SDT","SNR (was SNO)",2,6,FALSE,"04-05 2026_Communities"
"GTP","SNR (was SNO)",3,6,FALSE,"04-05 2026_Communities"
"PLS","SNR (was SNO)",3,6,FALSE,"04-05 2026_Communities"
"NOD","SNR (was SNO)",3,6,FALSE,"04-05 2026_Communities"
"NRO","SNR (was SNO)",5,6,FALSE,"04-05 2026_Communities"
"NSS","SNR (was SNO)",5,6,FALSE,"04-05 2026_Communities"
"GBO (was GPT)","SNR (was SNO)",6,6,TRUE,"04-05 2026_Communities"
"GPW","SNR (was SNO)",6,6,TRUE,"04-05 2026_Communities"
"GSN","SNR (was SNO)",6,6,TRUE,"04-05 2026_Communities"
"RDO","SNR (was SNO)",6,6,TRUE,"04-05 2026_Communities"
"PND","SNR (was SNO)",7,6,FALSE,"04-05 2026_Communities"
"RNO","SNR (was SNO)",7,6,FALSE,"04-05 2026_Communities"
"PNG","SNR (was SNO)",7,6,FALSE,"04-05 2026_Communities"
"GLS","SNR (was SNO)",7,6,FALSE,"04-05 2026_Communities"
"ROW","SNR (was SNO)",8,6,FALSE,"04-05 2026_Communities"
"GPB","SNR (was SNO)",8,6,FALSE,"04-05 2026_Communities"
"GDO","SNR (was SNO)",9,6,FALSE,"04-05 2026_Communities"
"SGB","SNR (was SNO)",9,6,FALSE,"04-05 2026_Communities"
"PNL","SNR (was SNO)",9,6,FALSE,"04-05 2026_Communities"
"RGT","SNR (was SNO)",9,6,FALSE,"04-05 2026_Communities"
"RTT","SNR (was SNO)",11,6,FALSE,"04-05 2026_Communities"
"PBP (was PBB)","SNR (was SNO)",9,6,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","SNR (was SNO)",11,6,FALSE,"04-05 2026_Communities"
"GPR","SNR (was SNO)",11,6,FALSE,"04-05 2026_Communities"
"CRY","SNR (was SNO)",11,6,FALSE,"04-05 2026_Communities"
"CGN","GBO (was GPT)",2,6,FALSE,"04-05 2026_Communities"
"CRY","GBO (was GPT)",11,6,FALSE,"04-05 2026_Communities"
"SWT","YGD",1,6,FALSE,"04-05 2026_Communities"
"SDO","YGD",1,6,FALSE,"04-05 2026_Communities"
"CGN","YGD",2,6,FALSE,"04-05 2026_Communities"
"WPW","YGD",1,6,FALSE,"04-05 2026_Communities"
"GNG","YGD",2,6,FALSE,"04-05 2026_Communities"
"SDR","YGD",2,6,FALSE,"04-05 2026_Communities"
"SSS","YGD",2,6,FALSE,"04-05 2026_Communities"
"SYO","YGD",2,6,FALSE,"04-05 2026_Communities"
"PDN","YGD",2,6,FALSE,"04-05 2026_Communities"
"RBP","YGD",2,6,FALSE,"04-05 2026_Communities"
"SWB","YGD",2,6,FALSE,"04-05 2026_Communities"
"SDT","YGD",2,6,FALSE,"04-05 2026_Communities"
"SOG","YGD",3,6,FALSE,"04-05 2026_Communities"
"GTP","YGD",3,6,FALSE,"04-05 2026_Communities"
"SPT","YGD",3,6,FALSE,"04-05 2026_Communities"
"PLS","YGD",3,6,FALSE,"04-05 2026_Communities"
"NOD","YGD",3,6,FALSE,"04-05 2026_Communities"
"WSY","YGD",4,6,FALSE,"04-05 2026_Communities"
"YBN","YGD",4,6,FALSE,"04-05 2026_Communities"
"WOG","YGD",4,6,FALSE,"04-05 2026_Communities"
"WPD","YGD",5,6,FALSE,"04-05 2026_Communities"
"YDT","YGD",5,6,FALSE,"04-05 2026_Communities"
"WPG","YGD",3,6,FALSE,"04-05 2026_Communities"
"NRO","YGD",5,6,FALSE,"04-05 2026_Communities"
"NSS","YGD",5,6,FALSE,"04-05 2026_Communities"
"YDW","YGD",6,6,TRUE,"04-05 2026_Communities"
"WNS","YGD",6,6,TRUE,"04-05 2026_Communities"
"SNR (was SNO)","YGD",6,6,TRUE,"04-05 2026_Communities"
"GBO (was GPT)","YGD",6,6,TRUE,"04-05 2026_Communities"
"GPW","YGD",6,6,TRUE,"04-05 2026_Communities"
"WDY","YGD",6,6,TRUE,"04-05 2026_Communities"
"GSN","YGD",6,6,TRUE,"04-05 2026_Communities"
"RDO","YGD",6,6,TRUE,"04-05 2026_Communities"
"PND","YGD",7,6,FALSE,"04-05 2026_Communities"
"RNO","YGD",7,6,FALSE,"04-05 2026_Communities"
"PNG","YGD",7,6,FALSE,"04-05 2026_Communities"
"GLS","YGD",7,6,FALSE,"04-05 2026_Communities"
"WPB","YGD",8,6,FALSE,"04-05 2026_Communities"
"WNP","YGD",8,6,FALSE,"04-05 2026_Communities"
"SPW","YGD",8,6,FALSE,"04-05 2026_Communities"
"ROW","YGD",8,6,FALSE,"04-05 2026_Communities"
"GPB","YGD",8,6,FALSE,"04-05 2026_Communities"
"YBY","YGD",9,6,FALSE,"04-05 2026_Communities"
"YBT","YGD",9,6,FALSE,"04-05 2026_Communities"
"GDO","YGD",9,6,FALSE,"04-05 2026_Communities"
"WPS","YGD",9,6,FALSE,"04-05 2026_Communities"
"WDB","YGD",10,6,FALSE,"04-05 2026_Communities"
"WTW","YGD",9,6,FALSE,"04-05 2026_Communities"
"SGB","YGD",9,6,FALSE,"04-05 2026_Communities"
"PNL","YGD",9,6,FALSE,"04-05 2026_Communities"
"WDT","YGD",9,6,FALSE,"04-05 2026_Communities"
"RGT","YGD",9,6,FALSE,"04-05 2026_Communities"
"RTT","YGD",11,6,FALSE,"04-05 2026_Communities"
"PBP (was PBB)","YGD",9,6,FALSE,"04-05 2026_Communities"
"STT","YGD",9,6,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","YGD",11,6,FALSE,"04-05 2026_Communities"
"GPR","YGD",11,6,FALSE,"04-05 2026_Communities"
"WDD","YGD",11,6,FALSE,"04-05 2026_Communities"
"CRY","YGD",11,6,FALSE,"04-05 2026_Communities"
"WDG","YGD",11,6,FALSE,"04-05 2026_Communities"
"WYD","YGD",11,6,FALSE,"04-05 2026_Communities"
"CGN","GPW",2,6,FALSE,"04-05 2026_Communities"
"GNG","GPW",2,6,FALSE,"04-05 2026_Communities"
"GBO (was GPT)","GPW",6,6,TRUE,"04-05 2026_Communities"
"GLS","GPW",7,6,FALSE,"04-05 2026_Communities"
"GPB","GPW",8,6,FALSE,"04-05 2026_Communities"
"GDO","GPW",9,6,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","GPW",11,6,FALSE,"04-05 2026_Communities"
"GPR","GPW",11,6,FALSE,"04-05 2026_Communities"
"CRY","GPW",11,6,FALSE,"04-05 2026_Communities"
"SWT","WDY",1,6,FALSE,"04-05 2026_Communities"
"SDO","WDY",1,6,FALSE,"04-05 2026_Communities"
"CGN","WDY",2,6,FALSE,"04-05 2026_Communities"
"GNG","WDY",2,6,FALSE,"04-05 2026_Communities"
"SDR","WDY",2,6,FALSE,"04-05 2026_Communities"
"SSS","WDY",2,6,FALSE,"04-05 2026_Communities"
"SYO","WDY",2,6,FALSE,"04-05 2026_Communities"
"PDN","WDY",2,6,FALSE,"04-05 2026_Communities"
"RBP","WDY",2,6,FALSE,"04-05 2026_Communities"
"SWB","WDY",2,6,FALSE,"04-05 2026_Communities"
"SDT","WDY",2,6,FALSE,"04-05 2026_Communities"
"SOG","WDY",3,6,FALSE,"04-05 2026_Communities"
"GTP","WDY",3,6,FALSE,"04-05 2026_Communities"
"SPT","WDY",3,6,FALSE,"04-05 2026_Communities"
"PLS","WDY",3,6,FALSE,"04-05 2026_Communities"
"NOD","WDY",3,6,FALSE,"04-05 2026_Communities"
"NRO","WDY",5,6,FALSE,"04-05 2026_Communities"
"NSS","WDY",5,6,FALSE,"04-05 2026_Communities"
"SNR (was SNO)","WDY",6,6,TRUE,"04-05 2026_Communities"
"GBO (was GPT)","WDY",6,6,TRUE,"04-05 2026_Communities"
"GPW","WDY",6,6,TRUE,"04-05 2026_Communities"
"GSN","WDY",6,6,TRUE,"04-05 2026_Communities"
"RDO","WDY",6,6,TRUE,"04-05 2026_Communities"
"PND","WDY",7,6,FALSE,"04-05 2026_Communities"
"RNO","WDY",7,6,FALSE,"04-05 2026_Communities"
"PNG","WDY",7,6,FALSE,"04-05 2026_Communities"
"GLS","WDY",7,6,FALSE,"04-05 2026_Communities"
"SPW","WDY",8,6,FALSE,"04-05 2026_Communities"
"ROW","WDY",8,6,FALSE,"04-05 2026_Communities"
"GPB","WDY",8,6,FALSE,"04-05 2026_Communities"
"GDO","WDY",9,6,FALSE,"04-05 2026_Communities"
"WDB","WDY",10,6,FALSE,"04-05 2026_Communities"
"SGB","WDY",9,6,FALSE,"04-05 2026_Communities"
"PNL","WDY",9,6,FALSE,"04-05 2026_Communities"
"WDT","WDY",9,6,FALSE,"04-05 2026_Communities"
"RGT","WDY",9,6,FALSE,"04-05 2026_Communities"
"RTT","WDY",11,6,FALSE,"04-05 2026_Communities"
"PBP (was PBB)","WDY",9,6,FALSE,"04-05 2026_Communities"
"STT","WDY",9,6,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","WDY",11,6,FALSE,"04-05 2026_Communities"
"GPR","WDY",11,6,FALSE,"04-05 2026_Communities"
"WDD","WDY",11,6,FALSE,"04-05 2026_Communities"
"CRY","WDY",11,6,FALSE,"04-05 2026_Communities"
"WDG","WDY",11,6,FALSE,"04-05 2026_Communities"
"CGN","GSN",2,6,FALSE,"04-05 2026_Communities"
"GNG","GSN",2,6,FALSE,"04-05 2026_Communities"
"GBO (was GPT)","GSN",6,6,TRUE,"04-05 2026_Communities"
"GPW","GSN",6,6,TRUE,"04-05 2026_Communities"
"GLS","GSN",7,6,FALSE,"04-05 2026_Communities"
"GPB","GSN",8,6,FALSE,"04-05 2026_Communities"
"GDO","GSN",9,6,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","GSN",11,6,FALSE,"04-05 2026_Communities"
"GPR","GSN",11,6,FALSE,"04-05 2026_Communities"
"CRY","GSN",11,6,FALSE,"04-05 2026_Communities"
"SWT","YSR",1,6,FALSE,"04-05 2026_Communities"
"SDO","YSR",1,6,FALSE,"04-05 2026_Communities"
"CGN","YSR",2,6,FALSE,"04-05 2026_Communities"
"WPW","YSR",1,6,FALSE,"04-05 2026_Communities"
"GNG","YSR",2,6,FALSE,"04-05 2026_Communities"
"SDR","YSR",2,6,FALSE,"04-05 2026_Communities"
"SSS","YSR",2,6,FALSE,"04-05 2026_Communities"
"SYO","YSR",2,6,FALSE,"04-05 2026_Communities"
"PDN","YSR",2,6,FALSE,"04-05 2026_Communities"
"RBP","YSR",2,6,FALSE,"04-05 2026_Communities"
"SWB","YSR",2,6,FALSE,"04-05 2026_Communities"
"SDT","YSR",2,6,FALSE,"04-05 2026_Communities"
"SOG","YSR",3,6,FALSE,"04-05 2026_Communities"
"GTP","YSR",3,6,FALSE,"04-05 2026_Communities"
"YPS","YSR",3,6,FALSE,"04-05 2026_Communities"
"SPT","YSR",3,6,FALSE,"04-05 2026_Communities"
"PLS","YSR",3,6,FALSE,"04-05 2026_Communities"
"NOD","YSR",3,6,FALSE,"04-05 2026_Communities"
"WSY","YSR",4,6,FALSE,"04-05 2026_Communities"
"YBN","YSR",4,6,FALSE,"04-05 2026_Communities"
"WOG","YSR",4,6,FALSE,"04-05 2026_Communities"
"WPD","YSR",5,6,FALSE,"04-05 2026_Communities"
"YDT","YSR",5,6,FALSE,"04-05 2026_Communities"
"WPG","YSR",3,6,FALSE,"04-05 2026_Communities"
"NRO","YSR",5,6,FALSE,"04-05 2026_Communities"
"NSS","YSR",5,6,FALSE,"04-05 2026_Communities"
"YDW","YSR",6,6,TRUE,"04-05 2026_Communities"
"WNS","YSR",6,6,TRUE,"04-05 2026_Communities"
"SNR (was SNO)","YSR",6,6,TRUE,"04-05 2026_Communities"
"GBO (was GPT)","YSR",6,6,TRUE,"04-05 2026_Communities"
"YGD","YSR",6,6,TRUE,"04-05 2026_Communities"
"GPW","YSR",6,6,TRUE,"04-05 2026_Communities"
"WDY","YSR",6,6,TRUE,"04-05 2026_Communities"
"GSN","YSR",6,6,TRUE,"04-05 2026_Communities"
"RDO","YSR",6,6,TRUE,"04-05 2026_Communities"
"PND","YSR",7,6,FALSE,"04-05 2026_Communities"
"RNO","YSR",7,6,FALSE,"04-05 2026_Communities"
"PNG","YSR",7,6,FALSE,"04-05 2026_Communities"
"GLS","YSR",7,6,FALSE,"04-05 2026_Communities"
"WPB","YSR",8,6,FALSE,"04-05 2026_Communities"
"WNP","YSR",8,6,FALSE,"04-05 2026_Communities"
"SPW","YSR",8,6,FALSE,"04-05 2026_Communities"
"ROW","YSR",8,6,FALSE,"04-05 2026_Communities"
"YND","YSR",8,6,FALSE,"04-05 2026_Communities"
"YOD","YSR",8,6,FALSE,"04-05 2026_Communities"
"GPB","YSR",8,6,FALSE,"04-05 2026_Communities"
"YBY","YSR",9,6,FALSE,"04-05 2026_Communities"
"YGY","YSR",9,6,FALSE,"04-05 2026_Communities"
"YBT","YSR",9,6,FALSE,"04-05 2026_Communities"
"GDO","YSR",9,6,FALSE,"04-05 2026_Communities"
"WPS","YSR",9,6,FALSE,"04-05 2026_Communities"
"WDB","YSR",10,6,FALSE,"04-05 2026_Communities"
"WTW","YSR",9,6,FALSE,"04-05 2026_Communities"
"SGB","YSR",9,6,FALSE,"04-05 2026_Communities"
"PNL","YSR",9,6,FALSE,"04-05 2026_Communities"
"WDT","YSR",9,6,FALSE,"04-05 2026_Communities"
"RGT","YSR",9,6,FALSE,"04-05 2026_Communities"
"RTT","YSR",11,6,FALSE,"04-05 2026_Communities"
"PBP (was PBB)","YSR",9,6,FALSE,"04-05 2026_Communities"
"STT","YSR",9,6,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","YSR",11,6,FALSE,"04-05 2026_Communities"
"GPR","YSR",11,6,FALSE,"04-05 2026_Communities"
"WDD","YSR",11,6,FALSE,"04-05 2026_Communities"
"CRY","YSR",11,6,FALSE,"04-05 2026_Communities"
"WDG","YSR",11,6,FALSE,"04-05 2026_Communities"
"YRP","YSR",11,6,FALSE,"04-05 2026_Communities"
"WYD","YSR",11,6,FALSE,"04-05 2026_Communities"
"CGN","RDO",2,6,FALSE,"04-05 2026_Communities"
"GNG","RDO",2,6,FALSE,"04-05 2026_Communities"
"PDN","RDO",2,6,FALSE,"04-05 2026_Communities"
"RBP","RDO",2,6,FALSE,"04-05 2026_Communities"
"GTP","RDO",3,6,FALSE,"04-05 2026_Communities"
"PLS","RDO",3,6,FALSE,"04-05 2026_Communities"
"NOD","RDO",3,6,FALSE,"04-05 2026_Communities"
"NRO","RDO",5,6,FALSE,"04-05 2026_Communities"
"NSS","RDO",5,6,FALSE,"04-05 2026_Communities"
"GBO (was GPT)","RDO",6,6,TRUE,"04-05 2026_Communities"
"GPW","RDO",6,6,TRUE,"04-05 2026_Communities"
"GSN","RDO",6,6,TRUE,"04-05 2026_Communities"
"PND","RDO",7,6,FALSE,"04-05 2026_Communities"
"PNG","RDO",7,6,FALSE,"04-05 2026_Communities"
"GLS","RDO",7,6,FALSE,"04-05 2026_Communities"
"GPB","RDO",8,6,FALSE,"04-05 2026_Communities"
"GDO","RDO",9,6,FALSE,"04-05 2026_Communities"
"PNL","RDO",9,6,FALSE,"04-05 2026_Communities"
"PBP (was PBB)","RDO",9,6,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","RDO",11,6,FALSE,"04-05 2026_Communities"
"GPR","RDO",11,6,FALSE,"04-05 2026_Communities"
"CRY","RDO",11,6,FALSE,"04-05 2026_Communities"
"CGN","PND",2,7,FALSE,"04-05 2026_Communities"
"GNG","PND",2,7,FALSE,"04-05 2026_Communities"
"PDN","PND",2,7,FALSE,"04-05 2026_Communities"
"GTP","PND",3,7,FALSE,"04-05 2026_Communities"
"PLS","PND",3,7,FALSE,"04-05 2026_Communities"
"NOD","PND",3,7,FALSE,"04-05 2026_Communities"
"NRO","PND",5,7,FALSE,"04-05 2026_Communities"
"NSS","PND",5,7,FALSE,"04-05 2026_Communities"
"GBO (was GPT)","PND",6,7,FALSE,"04-05 2026_Communities"
"GPW","PND",6,7,FALSE,"04-05 2026_Communities"
"GSN","PND",6,7,FALSE,"04-05 2026_Communities"
"GLS","PND",7,7,TRUE,"04-05 2026_Communities"
"GPB","PND",8,7,FALSE,"04-05 2026_Communities"
"GDO","PND",9,7,FALSE,"04-05 2026_Communities"
"PBP (was PBB)","PND",9,7,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","PND",11,7,FALSE,"04-05 2026_Communities"
"GPR","PND",11,7,FALSE,"04-05 2026_Communities"
"CRY","PND",11,7,FALSE,"04-05 2026_Communities"
"CGN","RNO",2,7,FALSE,"04-05 2026_Communities"
"GNG","RNO",2,7,FALSE,"04-05 2026_Communities"
"PDN","RNO",2,7,FALSE,"04-05 2026_Communities"
"RBP","RNO",2,7,FALSE,"04-05 2026_Communities"
"GTP","RNO",3,7,FALSE,"04-05 2026_Communities"
"PLS","RNO",3,7,FALSE,"04-05 2026_Communities"
"NOD","RNO",3,7,FALSE,"04-05 2026_Communities"
"NRO","RNO",5,7,FALSE,"04-05 2026_Communities"
"NSS","RNO",5,7,FALSE,"04-05 2026_Communities"
"GBO (was GPT)","RNO",6,7,FALSE,"04-05 2026_Communities"
"GPW","RNO",6,7,FALSE,"04-05 2026_Communities"
"GSN","RNO",6,7,FALSE,"04-05 2026_Communities"
"RDO","RNO",6,7,FALSE,"04-05 2026_Communities"
"PND","RNO",7,7,TRUE,"04-05 2026_Communities"
"PNG","RNO",7,7,TRUE,"04-05 2026_Communities"
"GLS","RNO",7,7,TRUE,"04-05 2026_Communities"
"GPB","RNO",8,7,FALSE,"04-05 2026_Communities"
"GDO","RNO",9,7,FALSE,"04-05 2026_Communities"
"PNL","RNO",9,7,FALSE,"04-05 2026_Communities"
"RGT","RNO",9,7,FALSE,"04-05 2026_Communities"
"PBP (was PBB)","RNO",9,7,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","RNO",11,7,FALSE,"04-05 2026_Communities"
"GPR","RNO",11,7,FALSE,"04-05 2026_Communities"
"CRY","RNO",11,7,FALSE,"04-05 2026_Communities"
"CGN","PNG",2,7,FALSE,"04-05 2026_Communities"
"GNG","PNG",2,7,FALSE,"04-05 2026_Communities"
"PDN","PNG",2,7,FALSE,"04-05 2026_Communities"
"GTP","PNG",3,7,FALSE,"04-05 2026_Communities"
"PLS","PNG",3,7,FALSE,"04-05 2026_Communities"
"NOD","PNG",3,7,FALSE,"04-05 2026_Communities"
"NRO","PNG",5,7,FALSE,"04-05 2026_Communities"
"NSS","PNG",5,7,FALSE,"04-05 2026_Communities"
"GBO (was GPT)","PNG",6,7,FALSE,"04-05 2026_Communities"
"GPW","PNG",6,7,FALSE,"04-05 2026_Communities"
"GSN","PNG",6,7,FALSE,"04-05 2026_Communities"
"PND","PNG",7,7,TRUE,"04-05 2026_Communities"
"GLS","PNG",7,7,TRUE,"04-05 2026_Communities"
"GPB","PNG",8,7,FALSE,"04-05 2026_Communities"
"GDO","PNG",9,7,FALSE,"04-05 2026_Communities"
"PBP (was PBB)","PNG",9,7,FALSE,"04-05 2026_Communities"
"GDN (was GDY)","PNG",11,7,FALSE,"04-05 2026_Communities"
"GPR","PNG",11,7,FALSE,"04-05 2026_Communities"
"CRY","PNG",11,7,FALSE,"04-05 2026_Communities"
