"Bird1","Bird2","Comm1","Comm2","SameCommunity","Season"
"RLB","WSY",13,7,FALSE,"fall_Communities"
"ROY","WSY",15,7,FALSE,"fall_Communities"
"WBO","WSY",15,7,FALSE,"fall_Communities"
"ROR","WSY",15,7,FALSE,"fall_Communities"
"SWS","WSY",15,7,FALSE,"fall_Communities"
"GDO","WSY",14,7,FALSE,"fall_Communities"
"PBS","WSY",14,7,FALSE,"fall_Communities"
"PNL","WSY",14,7,FALSE,"fall_Communities"
"PBP (was PBB)","WSY",14,7,FALSE,"fall_Communities"
"SRP","WSY",16,7,FALSE,"fall_Communities"
"GNT","WSY",16,7,FALSE,"fall_Communities"
"WDN","WSY",16,7,FALSE,"fall_Communities"
"WDW","WSY",16,7,FALSE,"fall_Communities"
"STT","WSY",17,7,FALSE,"fall_Communities"
"SGB","WSY",17,7,FALSE,"fall_Communities"
"RGT","WSY",17,7,FALSE,"fall_Communities"
"RTT","WSY",18,7,FALSE,"fall_Communities"
"CRY","WSY",18,7,FALSE,"fall_Communities"
"GDD (was GDR)","WSY",18,7,FALSE,"fall_Communities"
"WDG","WSY",18,7,FALSE,"fall_Communities"
"GTR","WSY",18,7,FALSE,"fall_Communities"
"CGN","YDD",1,9,FALSE,"fall_Communities"
"RRY","YDD",2,9,FALSE,"fall_Communities"
"SDO","YDD",2,9,FALSE,"fall_Communities"
"RRR","YDD",2,9,FALSE,"fall_Communities"
"RRD","YDD",2,9,FALSE,"fall_Communities"
"SWT","YDD",2,9,FALSE,"fall_Communities"
"SYO","YDD",3,9,FALSE,"fall_Communities"
"GOS","YDD",3,9,FALSE,"fall_Communities"
"RSD","YDD",3,9,FALSE,"fall_Communities"
"SYT","YDD",3,9,FALSE,"fall_Communities"
"PBWorPWB","YDD",3,9,FALSE,"fall_Communities"
"SWB","YDD",3,9,FALSE,"fall_Communities"
"RBT","YDD",3,9,FALSE,"fall_Communities"
"SYR","YDD",3,9,FALSE,"fall_Communities"
"RBP","YDD",3,9,FALSE,"fall_Communities"
"WBT","YDD",4,9,FALSE,"fall_Communities"
"PNW","YDD",5,9,FALSE,"fall_Communities"
"SOT","YDD",5,9,FALSE,"fall_Communities"
"PLS","YDD",6,9,FALSE,"fall_Communities"
"RTP","YDD",6,9,FALSE,"fall_Communities"
"SOG","YDD",5,9,FALSE,"fall_Communities"
"YBN","YDD",7,9,FALSE,"fall_Communities"
"WOG","YDD",7,9,FALSE,"fall_Communities"
"WSY","YDD",7,9,FALSE,"fall_Communities"
"WWB","YDD",7,9,FALSE,"fall_Communities"
"GBO (was GPT)","YDD",7,9,FALSE,"fall_Communities"
"GDW (wasGYW)","YDD",11,9,FALSE,"fall_Communities"
"PND","YDD",11,9,FALSE,"fall_Communities"
"PNG","YDD",11,9,FALSE,"fall_Communities"
"PNP","YDD",11,9,FALSE,"fall_Communities"
"ROO","YDD",12,9,FALSE,"fall_Communities"
"RLB","YDD",13,9,FALSE,"fall_Communities"
"YBT","YDD",14,9,FALSE,"fall_Communities"
"ROY","YDD",15,9,FALSE,"fall_Communities"
"WBO","YDD",15,9,FALSE,"fall_Communities"
"ROR","YDD",15,9,FALSE,"fall_Communities"
"YBY","YDD",14,9,FALSE,"fall_Communities"
"SWS","YDD",15,9,FALSE,"fall_Communities"
"GDO","YDD",14,9,FALSE,"fall_Communities"
"PBS","YDD",14,9,FALSE,"fall_Communities"
"PNL","YDD",14,9,FALSE,"fall_Communities"
"PBP (was PBB)","YDD",14,9,FALSE,"fall_Communities"
"WWD","YDD",16,9,FALSE,"fall_Communities"
"SRP","YDD",16,9,FALSE,"fall_Communities"
"GNT","YDD",16,9,FALSE,"fall_Communities"
"WDN","YDD",16,9,FALSE,"fall_Communities"
"WDW","YDD",16,9,FALSE,"fall_Communities"
"STT","YDD",17,9,FALSE,"fall_Communities"
"SGB","YDD",17,9,FALSE,"fall_Communities"
"RGT","YDD",17,9,FALSE,"fall_Communities"
"RTT","YDD",18,9,FALSE,"fall_Communities"
"WYD","YDD",18,9,FALSE,"fall_Communities"
"CRY","YDD",18,9,FALSE,"fall_Communities"
"GDD (was GDR)","YDD",18,9,FALSE,"fall_Communities"
"WDG","YDD",18,9,FALSE,"fall_Communities"
"GTR","YDD",18,9,FALSE,"fall_Communities"
"CGN","WWB",1,7,FALSE,"fall_Communities"
"RRY","WWB",2,7,FALSE,"fall_Communities"
"SDO","WWB",2,7,FALSE,"fall_Communities"
"RRR","WWB",2,7,FALSE,"fall_Communities"
"RRD","WWB",2,7,FALSE,"fall_Communities"
"SWT","WWB",2,7,FALSE,"fall_Communities"
"SYO","WWB",3,7,FALSE,"fall_Communities"
"GOS","WWB",3,7,FALSE,"fall_Communities"
"RSD","WWB",3,7,FALSE,"fall_Communities"
"SYT","WWB",3,7,FALSE,"fall_Communities"
"PBWorPWB","WWB",3,7,FALSE,"fall_Communities"
"SWB","WWB",3,7,FALSE,"fall_Communities"
"RBT","WWB",3,7,FALSE,"fall_Communities"
"SYR","WWB",3,7,FALSE,"fall_Communities"
"RBP","WWB",3,7,FALSE,"fall_Communities"
"WBT","WWB",4,7,FALSE,"fall_Communities"
"PNW","WWB",5,7,FALSE,"fall_Communities"
"SOT","WWB",5,7,FALSE,"fall_Communities"
"PLS","WWB",6,7,FALSE,"fall_Communities"
"RTP","WWB",6,7,FALSE,"fall_Communities"
"SOG","WWB",5,7,FALSE,"fall_Communities"
"WOG","WWB",7,7,TRUE,"fall_Communities"
"WSY","WWB",7,7,TRUE,"fall_Communities"
"GBO (was GPT)","WWB",7,7,TRUE,"fall_Communities"
"GDW (wasGYW)","WWB",11,7,FALSE,"fall_Communities"
"PND","WWB",11,7,FALSE,"fall_Communities"
"PNG","WWB",11,7,FALSE,"fall_Communities"
"PNP","WWB",11,7,FALSE,"fall_Communities"
"ROO","WWB",12,7,FALSE,"fall_Communities"
"RLB","WWB",13,7,FALSE,"fall_Communities"
"ROY","WWB",15,7,FALSE,"fall_Communities"
"WBO","WWB",15,7,FALSE,"fall_Communities"
"ROR","WWB",15,7,FALSE,"fall_Communities"
"SWS","WWB",15,7,FALSE,"fall_Communities"
"GDO","WWB",14,7,FALSE,"fall_Communities"
"PBS","WWB",14,7,FALSE,"fall_Communities"
"PNL","WWB",14,7,FALSE,"fall_Communities"
"PBP (was PBB)","WWB",14,7,FALSE,"fall_Communities"
"SRP","WWB",16,7,FALSE,"fall_Communities"
"GNT","WWB",16,7,FALSE,"fall_Communities"
"WDN","WWB",16,7,FALSE,"fall_Communities"
"WDW","WWB",16,7,FALSE,"fall_Communities"
"STT","WWB",17,7,FALSE,"fall_Communities"
"SGB","WWB",17,7,FALSE,"fall_Communities"
"RGT","WWB",17,7,FALSE,"fall_Communities"
"RTT","WWB",18,7,FALSE,"fall_Communities"
"CRY","WWB",18,7,FALSE,"fall_Communities"
"GDD (was GDR)","WWB",18,7,FALSE,"fall_Communities"
"WDG","WWB",18,7,FALSE,"fall_Communities"
"GTR","WWB",18,7,FALSE,"fall_Communities"
"CGN","YGD",1,7,FALSE,"fall_Communities"
"RRY","YGD",2,7,FALSE,"fall_Communities"
"SDO","YGD",2,7,FALSE,"fall_Communities"
"RRR","YGD",2,7,FALSE,"fall_Communities"
"RRD","YGD",2,7,FALSE,"fall_Communities"
"SWT","YGD",2,7,FALSE,"fall_Communities"
"SYO","YGD",3,7,FALSE,"fall_Communities"
"GOS","YGD",3,7,FALSE,"fall_Communities"
"RSD","YGD",3,7,FALSE,"fall_Communities"
"SYT","YGD",3,7,FALSE,"fall_Communities"
"PBWorPWB","YGD",3,7,FALSE,"fall_Communities"
"SWB","YGD",3,7,FALSE,"fall_Communities"
"RBT","YGD",3,7,FALSE,"fall_Communities"
"SYR","YGD",3,7,FALSE,"fall_Communities"
"RBP","YGD",3,7,FALSE,"fall_Communities"
"WBT","YGD",4,7,FALSE,"fall_Communities"
"PNW","YGD",5,7,FALSE,"fall_Communities"
"YDP","YGD",5,7,FALSE,"fall_Communities"
"SOT","YGD",5,7,FALSE,"fall_Communities"
"PLS","YGD",6,7,FALSE,"fall_Communities"
"RTP","YGD",6,7,FALSE,"fall_Communities"
"SOG","YGD",5,7,FALSE,"fall_Communities"
"YBN","YGD",7,7,TRUE,"fall_Communities"
"WOG","YGD",7,7,TRUE,"fall_Communities"
"YDT","YGD",8,7,FALSE,"fall_Communities"
"WSY","YGD",7,7,TRUE,"fall_Communities"
"YDD","YGD",9,7,FALSE,"fall_Communities"
"WWB","YGD",7,7,TRUE,"fall_Communities"
"YDW","YGD",7,7,TRUE,"fall_Communities"
"GBO (was GPT)","YGD",7,7,TRUE,"fall_Communities"
"GDW (wasGYW)","YGD",11,7,FALSE,"fall_Communities"
"PND","YGD",11,7,FALSE,"fall_Communities"
"PNG","YGD",11,7,FALSE,"fall_Communities"
"PNP","YGD",11,7,FALSE,"fall_Communities"
"ROO","YGD",12,7,FALSE,"fall_Communities"
"RLB","YGD",13,7,FALSE,"fall_Communities"
"YBT","YGD",14,7,FALSE,"fall_Communities"
"ROY","YGD",15,7,FALSE,"fall_Communities"
"WBO","YGD",15,7,FALSE,"fall_Communities"
"ROR","YGD",15,7,FALSE,"fall_Communities"
"YBY","YGD",14,7,FALSE,"fall_Communities"
"SWS","YGD",15,7,FALSE,"fall_Communities"
"GDO","YGD",14,7,FALSE,"fall_Communities"
"PBS","YGD",14,7,FALSE,"fall_Communities"
"PNL","YGD",14,7,FALSE,"fall_Communities"
"PBP (was PBB)","YGD",14,7,FALSE,"fall_Communities"
"WWD","YGD",16,7,FALSE,"fall_Communities"
"SRP","YGD",16,7,FALSE,"fall_Communities"
"GNT","YGD",16,7,FALSE,"fall_Communities"
"WDN","YGD",16,7,FALSE,"fall_Communities"
"WDW","YGD",16,7,FALSE,"fall_Communities"
"STT","YGD",17,7,FALSE,"fall_Communities"
"SGB","YGD",17,7,FALSE,"fall_Communities"
"RGT","YGD",17,7,FALSE,"fall_Communities"
"RTT","YGD",18,7,FALSE,"fall_Communities"
"WYD","YGD",18,7,FALSE,"fall_Communities"
"CRY","YGD",18,7,FALSE,"fall_Communities"
"GDD (was GDR)","YGD",18,7,FALSE,"fall_Communities"
"WDG","YGD",18,7,FALSE,"fall_Communities"
"GTR","YGD",18,7,FALSE,"fall_Communities"
"CGN","YDW",1,7,FALSE,"fall_Communities"
"RRY","YDW",2,7,FALSE,"fall_Communities"
"SDO","YDW",2,7,FALSE,"fall_Communities"
"RRR","YDW",2,7,FALSE,"fall_Communities"
"RRD","YDW",2,7,FALSE,"fall_Communities"
"SWT","YDW",2,7,FALSE,"fall_Communities"
"SYO","YDW",3,7,FALSE,"fall_Communities"
"GOS","YDW",3,7,FALSE,"fall_Communities"
"RSD","YDW",3,7,FALSE,"fall_Communities"
"SYT","YDW",3,7,FALSE,"fall_Communities"
"PBWorPWB","YDW",3,7,FALSE,"fall_Communities"
"SWB","YDW",3,7,FALSE,"fall_Communities"
"RBT","YDW",3,7,FALSE,"fall_Communities"
"SYR","YDW",3,7,FALSE,"fall_Communities"
"RBP","YDW",3,7,FALSE,"fall_Communities"
"WBT","YDW",4,7,FALSE,"fall_Communities"
"PNW","YDW",5,7,FALSE,"fall_Communities"
"YDP","YDW",5,7,FALSE,"fall_Communities"
"SOT","YDW",5,7,FALSE,"fall_Communities"
"PLS","YDW",6,7,FALSE,"fall_Communities"
"RTP","YDW",6,7,FALSE,"fall_Communities"
"SOG","YDW",5,7,FALSE,"fall_Communities"
"YBN","YDW",7,7,TRUE,"fall_Communities"
"WOG","YDW",7,7,TRUE,"fall_Communities"
"YDT","YDW",8,7,FALSE,"fall_Communities"
"WSY","YDW",7,7,TRUE,"fall_Communities"
"YDD","YDW",9,7,FALSE,"fall_Communities"
"WWB","YDW",7,7,TRUE,"fall_Communities"
"GBO (was GPT)","YDW",7,7,TRUE,"fall_Communities"
"GDW (wasGYW)","YDW",11,7,FALSE,"fall_Communities"
"PND","YDW",11,7,FALSE,"fall_Communities"
"PNG","YDW",11,7,FALSE,"fall_Communities"
"PNP","YDW",11,7,FALSE,"fall_Communities"
"ROO","YDW",12,7,FALSE,"fall_Communities"
"RLB","YDW",13,7,FALSE,"fall_Communities"
"YBT","YDW",14,7,FALSE,"fall_Communities"
"ROY","YDW",15,7,FALSE,"fall_Communities"
"WBO","YDW",15,7,FALSE,"fall_Communities"
"ROR","YDW",15,7,FALSE,"fall_Communities"
"YBY","YDW",14,7,FALSE,"fall_Communities"
"SWS","YDW",15,7,FALSE,"fall_Communities"
"GDO","YDW",14,7,FALSE,"fall_Communities"
"PBS","YDW",14,7,FALSE,"fall_Communities"
"PNL","YDW",14,7,FALSE,"fall_Communities"
"PBP (was PBB)","YDW",14,7,FALSE,"fall_Communities"
"WWD","YDW",16,7,FALSE,"fall_Communities"
"SRP","YDW",16,7,FALSE,"fall_Communities"
"GNT","YDW",16,7,FALSE,"fall_Communities"
"WDN","YDW",16,7,FALSE,"fall_Communities"
"WDW","YDW",16,7,FALSE,"fall_Communities"
"STT","YDW",17,7,FALSE,"fall_Communities"
"SGB","YDW",17,7,FALSE,"fall_Communities"
"RGT","YDW",17,7,FALSE,"fall_Communities"
"RTT","YDW",18,7,FALSE,"fall_Communities"
"WYD","YDW",18,7,FALSE,"fall_Communities"
"CRY","YDW",18,7,FALSE,"fall_Communities"
"GDD (was GDR)","YDW",18,7,FALSE,"fall_Communities"
"WDG","YDW",18,7,FALSE,"fall_Communities"
"GTR","YDW",18,7,FALSE,"fall_Communities"
"CGN","GBO (was GPT)",1,7,FALSE,"fall_Communities"
"CRY","GBO (was GPT)",18,7,FALSE,"fall_Communities"
"CGN","YSR",1,10,FALSE,"fall_Communities"
"RRY","YSR",2,10,FALSE,"fall_Communities"
"SDO","YSR",2,10,FALSE,"fall_Communities"
"RRR","YSR",2,10,FALSE,"fall_Communities"
"RRD","YSR",2,10,FALSE,"fall_Communities"
"SWT","YSR",2,10,FALSE,"fall_Communities"
"SYO","YSR",3,10,FALSE,"fall_Communities"
"GOS","YSR",3,10,FALSE,"fall_Communities"
"RSD","YSR",3,10,FALSE,"fall_Communities"
"SYT","YSR",3,10,FALSE,"fall_Communities"
"PBWorPWB","YSR",3,10,FALSE,"fall_Communities"
"SWB","YSR",3,10,FALSE,"fall_Communities"
"RBT","YSR",3,10,FALSE,"fall_Communities"
"SYR","YSR",3,10,FALSE,"fall_Communities"
"RBP","YSR",3,10,FALSE,"fall_Communities"
"WBT","YSR",4,10,FALSE,"fall_Communities"
"PNW","YSR",5,10,FALSE,"fall_Communities"
"YDP","YSR",5,10,FALSE,"fall_Communities"
"SOT","YSR",5,10,FALSE,"fall_Communities"
"PLS","YSR",6,10,FALSE,"fall_Communities"
"YPS","YSR",6,10,FALSE,"fall_Communities"
"RTP","YSR",6,10,FALSE,"fall_Communities"
"SOG","YSR",5,10,FALSE,"fall_Communities"
"YBN","YSR",7,10,FALSE,"fall_Communities"
"WOG","YSR",7,10,FALSE,"fall_Communities"
"YDT","YSR",8,10,FALSE,"fall_Communities"
"WSY","YSR",7,10,FALSE,"fall_Communities"
"YDD","YSR",9,10,FALSE,"fall_Communities"
"WWB","YSR",7,10,FALSE,"fall_Communities"
"YGD","YSR",7,10,FALSE,"fall_Communities"
"YDW","YSR",7,10,FALSE,"fall_Communities"
"GBO (was GPT)","YSR",7,10,FALSE,"fall_Communities"
"GDW (wasGYW)","YSR",11,10,FALSE,"fall_Communities"
"PND","YSR",11,10,FALSE,"fall_Communities"
"PNG","YSR",11,10,FALSE,"fall_Communities"
"PNP","YSR",11,10,FALSE,"fall_Communities"
"YOP","YSR",12,10,FALSE,"fall_Communities"
"ROO","YSR",12,10,FALSE,"fall_Communities"
"RLB","YSR",13,10,FALSE,"fall_Communities"
"YBT","YSR",14,10,FALSE,"fall_Communities"
"ROY","YSR",15,10,FALSE,"fall_Communities"
"WBO","YSR",15,10,FALSE,"fall_Communities"
"ROR","YSR",15,10,FALSE,"fall_Communities"
"YBY","YSR",14,10,FALSE,"fall_Communities"
"SWS","YSR",15,10,FALSE,"fall_Communities"
"YGY","YSR",14,10,FALSE,"fall_Communities"
"YND","YSR",14,10,FALSE,"fall_Communities"
"GDO","YSR",14,10,FALSE,"fall_Communities"
"PBS","YSR",14,10,FALSE,"fall_Communities"
"PNL","YSR",14,10,FALSE,"fall_Communities"
"PBP (was PBB)","YSR",14,10,FALSE,"fall_Communities"
"WWD","YSR",16,10,FALSE,"fall_Communities"
"SRP","YSR",16,10,FALSE,"fall_Communities"
"GNT","YSR",16,10,FALSE,"fall_Communities"
"WDN","YSR",16,10,FALSE,"fall_Communities"
"WDW","YSR",16,10,FALSE,"fall_Communities"
"STT","YSR",17,10,FALSE,"fall_Communities"
"SGB","YSR",17,10,FALSE,"fall_Communities"
"RGT","YSR",17,10,FALSE,"fall_Communities"
"YPW","YSR",17,10,FALSE,"fall_Communities"
"RTT","YSR",18,10,FALSE,"fall_Communities"
"WYD","YSR",18,10,FALSE,"fall_Communities"
"CRY","YSR",18,10,FALSE,"fall_Communities"
"GDD (was GDR)","YSR",18,10,FALSE,"fall_Communities"
"WDG","YSR",18,10,FALSE,"fall_Communities"
"GTR","YSR",18,10,FALSE,"fall_Communities"
"CGN","GDW (wasGYW)",1,11,FALSE,"fall_Communities"
"GBO (was GPT)","GDW (wasGYW)",7,11,FALSE,"fall_Communities"
"GDO","GDW (wasGYW)",14,11,FALSE,"fall_Communities"
"CRY","GDW (wasGYW)",18,11,FALSE,"fall_Communities"
"GDD (was GDR)","GDW (wasGYW)",18,11,FALSE,"fall_Communities"
"CGN","PND",1,11,FALSE,"fall_Communities"
"GOS","PND",3,11,FALSE,"fall_Communities"
"PBWorPWB","PND",3,11,FALSE,"fall_Communities"
"PLS","PND",6,11,FALSE,"fall_Communities"
"GBO (was GPT)","PND",7,11,FALSE,"fall_Communities"
"GDW (wasGYW)","PND",11,11,TRUE,"fall_Communities"
"GDO","PND",14,11,FALSE,"fall_Communities"
"PBS","PND",14,11,FALSE,"fall_Communities"
"PBP (was PBB)","PND",14,11,FALSE,"fall_Communities"
"GNT","PND",16,11,FALSE,"fall_Communities"
"CRY","PND",18,11,FALSE,"fall_Communities"
"GDD (was GDR)","PND",18,11,FALSE,"fall_Communities"
"GTR","PND",18,11,FALSE,"fall_Communities"
"CGN","PNG",1,11,FALSE,"fall_Communities"
"GOS","PNG",3,11,FALSE,"fall_Communities"
"PBWorPWB","PNG",3,11,FALSE,"fall_Communities"
"PLS","PNG",6,11,FALSE,"fall_Communities"
"GBO (was GPT)","PNG",7,11,FALSE,"fall_Communities"
"GDW (wasGYW)","PNG",11,11,TRUE,"fall_Communities"
"PND","PNG",11,11,TRUE,"fall_Communities"
"GDO","PNG",14,11,FALSE,"fall_Communities"
"PBS","PNG",14,11,FALSE,"fall_Communities"
"PBP (was PBB)","PNG",14,11,FALSE,"fall_Communities"
"GNT","PNG",16,11,FALSE,"fall_Communities"
"CRY","PNG",18,11,FALSE,"fall_Communities"
"GDD (was GDR)","PNG",18,11,FALSE,"fall_Communities"
"GTR","PNG",18,11,FALSE,"fall_Communities"
"CGN","PNP",1,11,FALSE,"fall_Communities"
"GOS","PNP",3,11,FALSE,"fall_Communities"
"PBWorPWB","PNP",3,11,FALSE,"fall_Communities"
"PLS","PNP",6,11,FALSE,"fall_Communities"
"GBO (was GPT)","PNP",7,11,FALSE,"fall_Communities"
"GDW (wasGYW)","PNP",11,11,TRUE,"fall_Communities"
"PND","PNP",11,11,TRUE,"fall_Communities"
"PNG","PNP",11,11,TRUE,"fall_Communities"
"GDO","PNP",14,11,FALSE,"fall_Communities"
"PBS","PNP",14,11,FALSE,"fall_Communities"
"PNL","PNP",14,11,FALSE,"fall_Communities"
"PBP (was PBB)","PNP",14,11,FALSE,"fall_Communities"
"GNT","PNP",16,11,FALSE,"fall_Communities"
"CRY","PNP",18,11,FALSE,"fall_Communities"
"GDD (was GDR)","PNP",18,11,FALSE,"fall_Communities"
"GTR","PNP",18,11,FALSE,"fall_Communities"
"CGN","YOP",1,12,FALSE,"fall_Communities"
"RRY","YOP",2,12,FALSE,"fall_Communities"
"SDO","YOP",2,12,FALSE,"fall_Communities"
"RRR","YOP",2,12,FALSE,"fall_Communities"
"RRD","YOP",2,12,FALSE,"fall_Communities"
"SWT","YOP",2,12,FALSE,"fall_Communities"
"SYO","YOP",3,12,FALSE,"fall_Communities"
"GOS","YOP",3,12,FALSE,"fall_Communities"
"RSD","YOP",3,12,FALSE,"fall_Communities"
"SYT","YOP",3,12,FALSE,"fall_Communities"
"PBWorPWB","YOP",3,12,FALSE,"fall_Communities"
"SWB","YOP",3,12,FALSE,"fall_Communities"
"RBT","YOP",3,12,FALSE,"fall_Communities"
"SYR","YOP",3,12,FALSE,"fall_Communities"
"RBP","YOP",3,12,FALSE,"fall_Communities"
"WBT","YOP",4,12,FALSE,"fall_Communities"
"PNW","YOP",5,12,FALSE,"fall_Communities"
"YDP","YOP",5,12,FALSE,"fall_Communities"
"SOT","YOP",5,12,FALSE,"fall_Communities"
"PLS","YOP",6,12,FALSE,"fall_Communities"
"RTP","YOP",6,12,FALSE,"fall_Communities"
"SOG","YOP",5,12,FALSE,"fall_Communities"
"YBN","YOP",7,12,FALSE,"fall_Communities"
"WOG","YOP",7,12,FALSE,"fall_Communities"
"YDT","YOP",8,12,FALSE,"fall_Communities"
"WSY","YOP",7,12,FALSE,"fall_Communities"
"YDD","YOP",9,12,FALSE,"fall_Communities"
"WWB","YOP",7,12,FALSE,"fall_Communities"
"YGD","YOP",7,12,FALSE,"fall_Communities"
"YDW","YOP",7,12,FALSE,"fall_Communities"
"GBO (was GPT)","YOP",7,12,FALSE,"fall_Communities"
"GDW (wasGYW)","YOP",11,12,FALSE,"fall_Communities"
"PND","YOP",11,12,FALSE,"fall_Communities"
"PNG","YOP",11,12,FALSE,"fall_Communities"
"PNP","YOP",11,12,FALSE,"fall_Communities"
"ROO","YOP",12,12,TRUE,"fall_Communities"
"RLB","YOP",13,12,FALSE,"fall_Communities"
"YBT","YOP",14,12,FALSE,"fall_Communities"
"ROY","YOP",15,12,FALSE,"fall_Communities"
"WBO","YOP",15,12,FALSE,"fall_Communities"
"ROR","YOP",15,12,FALSE,"fall_Communities"
"YBY","YOP",14,12,FALSE,"fall_Communities"
"SWS","YOP",15,12,FALSE,"fall_Communities"
"YGY","YOP",14,12,FALSE,"fall_Communities"
"YND","YOP",14,12,FALSE,"fall_Communities"
"GDO","YOP",14,12,FALSE,"fall_Communities"
"PBS","YOP",14,12,FALSE,"fall_Communities"
"PNL","YOP",14,12,FALSE,"fall_Communities"
"PBP (was PBB)","YOP",14,12,FALSE,"fall_Communities"
"WWD","YOP",16,12,FALSE,"fall_Communities"
"SRP","YOP",16,12,FALSE,"fall_Communities"
"GNT","YOP",16,12,FALSE,"fall_Communities"
"WDN","YOP",16,12,FALSE,"fall_Communities"
"WDW","YOP",16,12,FALSE,"fall_Communities"
"STT","YOP",17,12,FALSE,"fall_Communities"
"SGB","YOP",17,12,FALSE,"fall_Communities"
"RGT","YOP",17,12,FALSE,"fall_Communities"
"RTT","YOP",18,12,FALSE,"fall_Communities"
"WYD","YOP",18,12,FALSE,"fall_Communities"
"CRY","YOP",18,12,FALSE,"fall_Communities"
"GDD (was GDR)","YOP",18,12,FALSE,"fall_Communities"
"WDG","YOP",18,12,FALSE,"fall_Communities"
"GTR","YOP",18,12,FALSE,"fall_Communities"
"CGN","ROO",1,12,FALSE,"fall_Communities"
"GOS","ROO",3,12,FALSE,"fall_Communities"
"PBWorPWB","ROO",3,12,FALSE,"fall_Communities"
"RBT","ROO",3,12,FALSE,"fall_Communities"
"RBP","ROO",3,12,FALSE,"fall_Communities"
"PNW","ROO",5,12,FALSE,"fall_Communities"
"PLS","ROO",6,12,FALSE,"fall_Communities"
"GBO (was GPT)","ROO",7,12,FALSE,"fall_Communities"
"GDW (wasGYW)","ROO",11,12,FALSE,"fall_Communities"
"PND","ROO",11,12,FALSE,"fall_Communities"
"PNG","ROO",11,12,FALSE,"fall_Communities"
"PNP","ROO",11,12,FALSE,"fall_Communities"
"RLB","ROO",13,12,FALSE,"fall_Communities"
"GDO","ROO",14,12,FALSE,"fall_Communities"
"PBS","ROO",14,12,FALSE,"fall_Communities"
"PNL","ROO",14,12,FALSE,"fall_Communities"
"PBP (was PBB)","ROO",14,12,FALSE,"fall_Communities"
"GNT","ROO",16,12,FALSE,"fall_Communities"
"RGT","ROO",17,12,FALSE,"fall_Communities"
"CRY","ROO",18,12,FALSE,"fall_Communities"
"GDD (was GDR)","ROO",18,12,FALSE,"fall_Communities"
"GTR","ROO",18,12,FALSE,"fall_Communities"
"CGN","RLB",1,13,FALSE,"fall_Communities"
"GOS","RLB",3,13,FALSE,"fall_Communities"
"PBWorPWB","RLB",3,13,FALSE,"fall_Communities"
"RBT","RLB",3,13,FALSE,"fall_Communities"
"RBP","RLB",3,13,FALSE,"fall_Communities"
"PNW","RLB",5,13,FALSE,"fall_Communities"
"PLS","RLB",6,13,FALSE,"fall_Communities"
"GBO (was GPT)","RLB",7,13,FALSE,"fall_Communities"
"GDW (wasGYW)","RLB",11,13,FALSE,"fall_Communities"
"PND","RLB",11,13,FALSE,"fall_Communities"
"PNG","RLB",11,13,FALSE,"fall_Communities"
"PNP","RLB",11,13,FALSE,"fall_Communities"
"GDO","RLB",14,13,FALSE,"fall_Communities"
"PBS","RLB",14,13,FALSE,"fall_Communities"
"PNL","RLB",14,13,FALSE,"fall_Communities"
"PBP (was PBB)","RLB",14,13,FALSE,"fall_Communities"
"GNT","RLB",16,13,FALSE,"fall_Communities"
"RGT","RLB",17,13,FALSE,"fall_Communities"
"CRY","RLB",18,13,FALSE,"fall_Communities"
"GDD (was GDR)","RLB",18,13,FALSE,"fall_Communities"
"GTR","RLB",18,13,FALSE,"fall_Communities"
"CGN","YBT",1,14,FALSE,"fall_Communities"
"RRY","YBT",2,14,FALSE,"fall_Communities"
"SDO","YBT",2,14,FALSE,"fall_Communities"
"RRR","YBT",2,14,FALSE,"fall_Communities"
"RRD","YBT",2,14,FALSE,"fall_Communities"
"SWT","YBT",2,14,FALSE,"fall_Communities"
"SYO","YBT",3,14,FALSE,"fall_Communities"
"GOS","YBT",3,14,FALSE,"fall_Communities"
"RSD","YBT",3,14,FALSE,"fall_Communities"
"SYT","YBT",3,14,FALSE,"fall_Communities"
"PBWorPWB","YBT",3,14,FALSE,"fall_Communities"
"SWB","YBT",3,14,FALSE,"fall_Communities"
"RBT","YBT",3,14,FALSE,"fall_Communities"
"SYR","YBT",3,14,FALSE,"fall_Communities"
"RBP","YBT",3,14,FALSE,"fall_Communities"
"WBT","YBT",4,14,FALSE,"fall_Communities"
"PNW","YBT",5,14,FALSE,"fall_Communities"
"SOT","YBT",5,14,FALSE,"fall_Communities"
"PLS","YBT",6,14,FALSE,"fall_Communities"
"RTP","YBT",6,14,FALSE,"fall_Communities"
"SOG","YBT",5,14,FALSE,"fall_Communities"
"YBN","YBT",7,14,FALSE,"fall_Communities"
"WOG","YBT",7,14,FALSE,"fall_Communities"
"WSY","YBT",7,14,FALSE,"fall_Communities"
"WWB","YBT",7,14,FALSE,"fall_Communities"
"GBO (was GPT)","YBT",7,14,FALSE,"fall_Communities"
"GDW (wasGYW)","YBT",11,14,FALSE,"fall_Communities"
"PND","YBT",11,14,FALSE,"fall_Communities"
"PNG","YBT",11,14,FALSE,"fall_Communities"
"PNP","YBT",11,14,FALSE,"fall_Communities"
"ROO","YBT",12,14,FALSE,"fall_Communities"
"RLB","YBT",13,14,FALSE,"fall_Communities"
"ROY","YBT",15,14,FALSE,"fall_Communities"
"WBO","YBT",15,14,FALSE,"fall_Communities"
"ROR","YBT",15,14,FALSE,"fall_Communities"
